slug,tag_name,start_date,attendance,host_name,country,latitude,longitude,url
2018-01-25-swansea,SWC,2018-01-25,35,Swansea University,GB,51.608949,-3.981289,https://kkwakwa.github.io/2018-01-25-swansea/
2018-01-26-unt-swc,SWC,2018-01-26,23,University of North Texas,US,33.210068,-97.148954,https://unt-libraries.github.io/2018-01-26-unt-swc/
2018-01-27-wvu,SWC,2018-01-27,24,West Virginia University,US,39.633159,-79.95428,https://nihanpol.github.io/2018-01-27-wvu/
2018-01-29-MAN-SS-PILOT02,DC,2018-01-29,6,Cathie Marsh Institute for Social Research,GB,53.466722,-2.236463,https://petersmyth12.github.io/2018-01-29-MAN-SS-PILOT02/
2018-01-29-maxplanck,DC,2018-01-29,31,Max Planck Institute for Molecular Biomedicine,DE,51.968003,7.59117,https://liz-is.github.io/2018-01-29-maxplanck/
2018-01-30-ttt-USA,"TTT,online",2018-01-30,19,Software Carpentry,W3,-48.876667,-123.393333,https://symulation.github.io/2018-01-30-ttt-usa/
2018-01-30-ttt-online-UK,"TTT,online",2018-01-30,14,Software Carpentry,W3,-48.876667,-123.393333,https://fpsom.github.io/2018-01-30-ttt-online-UK/
2018-01-31-WITS,DC,2018-01-31,,North-West University,ZA,-26.1904893,28.0260775,https://dh-southernafrica.github.io/2018-01-31-WITS/
2018-02-01-uiuc,SWC,2018-02-01,19,University of Illinois at Urbana-Champaign,US,40.1084339,-88.2347676,https://swc-uiuc.github.io/2018-02-01-uiuc/
2018-02-03-swc-antarctica,SWC,2018-02-03,25,McMurdo Station,AQ,-77.841878,166.686345,https://halexand.github.io/2018-02-03-swc-antarctica/
2018-02-04-amos-icshmo,DC,2018-02-04,40,Australian Meteorological and Oceanographic Society,AU,-33.917729,151.23423,https://damienirving.github.io/2018-02-04-amos-icshmo/
2018-02-05-Oslo,SWC,2018-02-05,12,University of Oslo,NO,59.939959,10.72175,https://uio-carpentry.github.io/2018-02-05-Oslo/
2018-02-05-ttt-online,"TTT,online",2018-02-05,24,Software Carpentry,W3,-48.876667,-123.393333,https://amyehodge.github.io/2018-02-05-ttt-online/
2018-02-07-GriffithUni-Python,SWC,2018-02-07,13,Griffith University,AU,-27.962224,153.381897,https://bio-swc-bne.github.io/2018-02-07-GriffithUni-Python/
2018-02-07-dunedin,SWC,2018-02-07,20,University of Otago,NZ,-45.866627,170.513167,https://mikblack.github.io/2018-02-07-dunedin/
2018-02-07-smithsonian,DC,2018-02-07,39,"Smithsonian Institution, National Museum of Natural History",US,38.891266,-77.026065,https://ljcohen.github.io/2018-02-07-smithsonian/
2018-02-08-AAU,DC,2018-02-08,35,Addis Ababa University,ET,9.03403,38.7662,https://mesfind.github.io/2018-02-08-AAU/
2018-02-10-tucson,SWC,2018-02-10,67,University of Arizona,US,32.231901,-110.9495,https://uhilgert.github.io/2018-02-10-Tucson/
2018-02-12-Imperial,SWC,2018-02-12,,Imperial College London,GB,51.4988,-0.174877,https://kmichali.github.io/2018-02-12-Imperial/
2018-02-13-ttt-online,"TTT,online",2018-02-13,15,Software Carpentry,W3,-48.876667,-123.393333,https://daniellequinn.github.io/2018-02-13-ttt/
2018-02-14-Albany,SWC,2018-02-14,,Massey University,NZ,-36.734667,174.692639,https://sschmeier.github.io/2018-02-14-Albany/
2018-02-15-earlham,SWC,2018-02-15,25,Earlham College,US,39.824575,-84.91284,https://marschmi.github.io/2018-02-15-earlham/
2018-02-19-edinburgh,SWC,2018-02-19,,University of Edinburgh,GB,55.92253,-3.171358,https://marioa.github.io/2018-02-19-edinburgh/
2018-02-20-MQU-DC,DC,2018-02-20,39,Macquarie University,AU,-33.775015,151.112545,https://adivea.github.io/2018-02-20-MQU-DC/
2018-02-20-qut,SWC,2018-02-20,12,Queensland University of Technology,AU,-27.456061,153.013368,https://stapleto.github.io/2018-02-20-qut/
2018-02-20-uiuc,DC,2018-02-20,14,University of Illinois at Urbana-Champaign,US,40.1028197,-88.2272995,https://swc-uiuc.github.io/2018-02-20-uiuc/
2018-02-21-South-Africa-ttt,TTT,2018-02-21,17,Software Carpentry,ZA,-34.340543,19.031951,https://tenet-rccpii.github.io/2018-02-21-South-Africa-ttt/
2018-02-21-ttt-online,"TTT,online",2018-02-21,6,Software Carpentry,W3,-48.876667,-123.393333,https://carpentries-work.github.io/2018-02-21-ttt-online/
2018-02-22-KCL,DC,2018-02-22,,King's College London,GB,51.504001,-0.087794,https://tavareshugo.github.io/2018-02-22-KCL/
2018-02-22-Potsdam-Berlin,SWC,2018-02-22,27,GFZ Potsdam,DE,52.3806053,13.0642447,https://swc-bb.github.io/2018-02-22-Potsdam-Berlin/
2018-02-22-milan,SWC,2018-02-22,21,University of Milano Bicocca,IT,45.517557,9.212989,https://elixir-iib-training.github.io/2018-02-22-milan/
2018-02-24-UTA,SWC,2018-02-24,31,University of Texas Arlington,US,32.729678,-97.112926,https://annawilliford.github.io/2018-02-24-UTA/
2018-02-24-nyas-Python,SWC,2018-02-24,45,New York Academy of Sciences,US,40.713409,-74.011926,https://davidyakobovitch.github.io/2018-02-24-nyas-python/
2018-02-24-nyas-R,SWC,2018-02-24,45,New York Academy of Sciences,US,40.713409,-74.011926,https://jfkoehler.github.io/2018-02-24-nyas-r/
2018-02-26-Leicester,SWC,2018-02-26,,University of Leicester,GB,52.620365,-1.124965,https://hpcarcher.github.io/2018-02-26-Leicester/
2018-02-26-UMich,SWC,2018-02-26,28,University of Michigan,US,,,https://umswc.github.io/2018-02-26-UMich/
2018-02-26-ttt-csiro,TTT,2018-02-26,4,Software Carpentry,AU,149.118527,-35.2777,https://weaverbel.github.io/2018-02-26-ttt-csiro/
2018-02-26-ttt-stanford,TTT,2018-02-26,12,Stanford University,US,,,https://amyehodge.github.io/2018-02-26-ttt-stanford/
2018-02-26-umich-shapiro,SWC,2018-02-26,16,University of Michigan,US,42.275472,-83.737161,https://umswc.github.io/2018-02-26-umich-shapiro/
2018-02-28-ttt-online,"TTT,online",2018-02-28,16,Software Carpentry,W3,-48.876667,-123.393333,https://lexnederbragt.github.io/2018-05-28-online-ttt/
2018-02-28-wsu,SWC,2018-02-28,24,Washington State University,US,46.7295857,-117.1545807,https://stephlabou.github.io/2018-02-28-wsu/
2018-03-01-ttt-online,"TTT,online",2018-03-01,18,Software Carpentry,W3,-48.876667,-123.393333,https://gvwilson.github.io/2018-03-01-online/
2018-03-03-conestoga,SWC,2018-03-03,,Conestoga College,CA,43.389485,-80.404178,https://ppomorsk.github.io/2018-03-03-conestoga/
2018-03-03-nyumc,"DC,unresponsive",2018-03-03,,New York University,US,40.742068,-73.974332,https://davidyakobovitch.github.io/2018-03-03-nyu-python/
2018-03-05-DC-AU,DC,2018-03-05,31,Aksum University,ET,14.10636,38.7045213,https://mesfind.github.io/2018-03-05-DC-AU/
2018-03-05-aarhus,SWC,2018-03-05,6,Aarhus University,DK,56.088815,10.223342,https://danm0nster.github.io/2018-03-05-aarhus/
2018-03-05-ttt-florida,TTT,2018-03-05,20,University of Florida,US,29.648272,-82.34416,https://fmichonneau.github.io/2018-03-05-UF-ttt/
2018-03-06-maintainer-onboarding,SWC,2018-03-06,23,Software Carpentry,W3,-48.876667,-123.393333,
2018-03-06-nyu,SWC,2018-03-06,13,New York University,US,40.729424,-73.997213,https://mkcor.github.io/2018-03-06-nyu/
2018-03-06-stanford,SWC,2018-03-06,20,Stanford University,US,37.4239,-122.171016,https://cdeboever3.github.io/2018-03-06-stanford/
2018-03-07-UCSD,SWC,2018-03-07,35,University of California San Diego,US,32.875527,-117.237224,https://ucsdlib.github.io/2018-03-07-UCSD/
2018-03-07-ncstate,DC,2018-03-07,40,North Carolina State University,US,35.7692755,-78.7114493,https://jasonjwilliamsny.github.io/2018-03-07-ncstate/
2018-03-07-serc,DC,2018-03-07,26,"Smithsonian Institution, National Museum of Natural History",US,38.887502,-76.540474,https://smithsonianworkshops.github.io/2018-03-07-serc/
2018-03-08-geneva,SWC,2018-03-08,17,University of Geneva,CH,46.220617,6.147454,https://lachlandeer.github.io/2018-03-08-geneva/
2018-03-08-gwu,SWC,2018-03-08,7,George Washington University,US,38.899236,-77.048354,https://rrlove.github.io/2018-03-08-gwu/
2018-03-08-manchester-swc,SWC,2018-03-08,20,University of Manchester,GB,53.47614,-2.234798,https://anenadic.github.io/2018-03-08-manchester-swc/
2018-03-10-uscf-R,SWC,2018-03-10,25,University of California San Francisco,US,37.76755,-122.39038,https://kjlquist.github.io/2018-03-10-UCSF-R/
2018-03-10-uscf-python,SWC,2018-03-10,25,University of California San Francisco,US,37.767411,-122.390344,https://gboushey.github.io/2017-03-10-UCSF-Python/
2018-03-12-mun,SWC,2018-03-12,15,Memorial University,CA,47.571693,-52.733248,https://mun-swc-hub.github.io/2018-03-12-mun/
2018-03-12-stockholm,SWC,2018-03-12,13,Lund University,SE,59.348333,18.074765,https://wikfeldt.github.io/2018-03-12-stockholm/
2018-03-12-tamu,SWC,2018-03-12,22,Texas A&M University,US,30.616411,-96.338484,https://jabble.github.io/2018-03-12-tamu/
2018-03-12-ttt-online,"TTT,online",2018-03-12,19,Software Carpentry,W3,-48.876667,-123.393333,https://oulib-swc.github.io/2018-03-12-ttt-online/
2018-03-13-census,SWC,2018-03-13,19,National Institute of Standards and Technology,US,38.84591,-76.928745,https://pages.nist.gov/2018-03-13-census/
2018-03-13-ttt-Amsterdam,TTT,2018-03-13,9,Netherlands eScience Center,NL,52.356729,4.954667,https://escience-academy.github.io/2018-03-13-ttt-Amsterdam/
2018-03-14-SFU-python,SWC,2018-03-14,,Simon Fraser University,CA,49.279591,-122.918721,https://gallingerj.github.io/2018-03-14-SFU-python/
2018-03-14-unt-swc,SWC,2018-03-14,14,University of North Texas,US,33.102648,-96.830118,https://unt-carpentries.github.io/2018-03-14-unt-swc/
2018-03-15-Boise,SWC,2018-03-15,48,Boise State University,US,43.604172,-116.209994,https://bsurc.github.io/2018-03-15-rc-days/
2018-03-15-lund,SWC,2018-03-15,16,Lund University,SE,55.712849,13.211521,http://iamc.eu/2018-03-15-lund/
2018-03-15-satRday,DC,2018-03-15,32,University of Cape Town,ZA,-33.9499831,18.4544602,https://katrintirok.github.io/2018-03-15-satRday/
2018-03-19-Imperial,SWC,2018-03-19,,Imperial College London,GB,51.4988,-0.174877,https://kmichali.github.io/2018-03-19-Imperial/
2018-03-19-curtin,SWC,2018-03-19,28,Curtin University,AU,-32.006195,115.894418,https://curtinic.github.io/2018-03-19-curtin/
2018-03-19-ttt-sfu,TTT,2018-03-19,10,Software Carpentry,CA,49.279664,-122.918841,https://computecanada.github.io/2018-03-19-sfu-ttt/.
2018-03-20-UFDataSymposium,DC,2018-03-20,21,University of Florida,US,29.648251,-82.344103,https://uf-carpentry.github.io/2018-03-20-UFDataSymposium/
2018-03-20-genentech,DC,2018-03-20,37,Genentech,US,37.659596,-122.39914,https://erinbecker.github.io/2018-03-08-genentech/
2018-03-20-gpn,"SWC,unresponsive",2018-03-20,,Great Plains Network,US,39.1904455,-96.5882617,https://k-statecads.github.io/2018-03-20-gpn/
2018-03-20-online,DC,2018-03-20,4,Talarify,ZA,-34.003139,18.4654324,https://tenet-rccpii.github.io/2018-03-20-online/
2018-03-20-ttt-online,"TTT,online",2018-03-20,11,Software Carpentry,W3,-48.876667,-123.393333,https://anenadic.github.io/2018-03-20-ttt-online-UK/
2018-03-22-csumb,"SWC,unresponsive",2018-03-22,30,California State University Monterey Bay,US,,,
2018-03-22-nasa,SWC,2018-03-22,19,NASA (National Aeronautics and Space Administration),US,37.086247,-76.38088,https://snmishra.github.io/2018-03-22-nasa/
2018-03-22-ttt-westbigdatahub,TTT,2018-03-22,19,West Big Data Hub,US,47.653383,-122.311865,https://uwescience.github.io/2018-03-22-ttt-wbdih/
2018-03-26-DC-HU,DC,2018-03-26,,Hawassa University,ET,7.0522,38.4994,https://mesfind.github.io/2018-03-26-DC-HU/
2018-03-26-ttt-davis,TTT,2018-03-26,24,Software Carpentry,US,38.5397,-121.7495,https://karenword.github.io/2018-03-26-Davis-ttt/
2018-03-26-ucriverside,SWC,2018-03-26,10,"University of California, Riverside",US,33.972643,-117.327482,https://ucrlibrary.github.io/2018-03-26-ucr/
2018-03-28-paris,SWC,2018-03-28,12,ELIXIR-UK,FR,48.840447,2.310683,https://elixir-iib-training.github.io/2018-03-28-paris/
2018-03-28-stanford,SWC,2018-03-28,21,Stanford University,US,37.431462,-122.174561,https://cengel.github.io/2018-03-28-stanford/
2018-03-28-ucirvine,SWC,2018-03-28,22,University of California Irvine,US,33.647163,-117.841129,https://uci-libraries.github.io/2018-03-28-UCI/
2018-03-29-SWC-HU,SWC,2018-03-29,,Hawassa University,ET,7.0522,38.4994,https://mesfind.github.io/2018-03-29-SWC-HU/
2018-03-29-standrews,SWC,2018-03-29,,University of St. Andrews,GB,56.341241,-2.809415,https://starescomp.github.io/2018-03-29-standrews/
2018-03-29-stanford,SWC,2018-03-29,40,Stanford University,US,37.427475,-122.169719,https://loriling96.github.io/2018-03-29-stanford/
2018-04-02-ou,SWC,2018-04-02,3,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2018-04-02-ou/
2018-04-02-ttt-online,"TTT,online",2018-04-02,24,Software Carpentry,W3,-48.876667,-123.393333,https://sheraaron.github.io/2018-04-02-ttt-online/
2018-04-03-Utrecht,DC,2018-04-03,13,Uniersity of Utrecht,NL,52.085393,5.169072,https://aschuerch.github.io/2018-04-03-Utrecht/
2018-04-04-NIH,SWC,2018-04-04,25,National Institutes of Health,US,39.002777,-77.10446,https://webbedfeet.github.io/2018-04-04-NIH/
2018-04-05-gpn,SWC,2018-04-05,23,Great Plains Network,US,38.9521755,-95.2663055,https://kulibraries.github.io/2018-04-05-gpn/
2018-04-07-ucla-eeb,SWC,2018-04-07,9,University of California Los Angeles,US,34.0665843,-118.4415215,https://ucla-data-archive.github.io/2018-04-07-ucla-eeb/
2018-04-09-ttt-qcif,TTT,2018-04-09,15,Software Carpentry,AU,-27.5156408,152.966883,https://weaverbel.github.io/2018-04-09-qcif-ttt/
2018-04-09-wuerzburg,SWC,2018-04-09,21,University of Wuerzburg,DE,49.80198,9.956515,https://swcarpentry-wuerzburg.github.io/2018-04-09-wuerzburg/
2018-04-10-Aberystwyth_shell,SWC,2018-04-10,6,University of Aberystwyth,GB,52.4159,-4.0659,https://scw-aberystwyth.github.io/2018-04-10-Aberystwyth_shell/
2018-04-11-GriffithUni-R,SWC,2018-04-11,22,Griffith University,AU,-27.552941,153.052425,https://bio-swc-bne.github.io/2018-04-11-GriffithUni-R/
2018-04-11-czbiohub,"DC,unresponsive",2018-04-11,,Chan Zuckerberg Biohub,US,37.7659063,-122.3896333,https://jasonjwilliamsny.github.io/2018-04-11-czbiohub/
2018-04-11-gwu,SWC,2018-04-11,11,George Washington University,US,,,https://wd15.github.io/2018-04-11-gwu/
2018-04-12-southampton-swc,SWC,2018-04-12,,University of Southampton,GB,50.936714,-1.3966,https://southampton-rsg.github.io/2018-04-12-southampton-swc/
2018-04-16-DC-DU,DC,2018-04-16,55,Dilla University,ET,6.4215,38.2789,https://mesfind.github.io/2018-04-16-DC-DU/
2018-04-16-maxplanck,SWC,2018-04-16,10,Max Planck Institute for Plasma Physics,DE,48.263188,11.671895,https://temuller.github.io/2018-04-16-maxplanck/
2018-04-16-nas,DC,2018-04-16,14,National Academy of Science,US,27.716548,-97.328816,https://bpteague.github.io/2018-04-16-nas/
2018-04-16-stanford,SWC,2019-04-16,,Stanford University,,,,
2018-04-16-uw,SWC,2018-04-16,23,University of Washington,US,47.606209,-122.332071,https://uwescience.github.io/2018-04-16-uw/
2018-04-18-ttt-leeds,TTT,2018-04-09,5,Software Carpentry,GB,53.808152,-1.5709498,https://arctraining.github.io/2018-04-18-leeds-ttt/
2018-04-19-ttt-macquarie,TTT,2018-04-19,12,Software Carpentry,AU,-33.7738237,151.1104611,https://weaverbel.github.io/2018-04-19-macquarie/
2018-04-19-ttt-online,"TTT,online",2018-04-19,16,Software Carpentry,W3,-48.876667,-123.393333,https://davis68.github.io/2018-04-19-online-ttt/
2018-04-21-wvu,SWC,2018-04-21,12,West Virginia University,US,39.633257,-79.954529,https://davidyakobovitch.github.io/2018-04-21-wvu-r/
2018-04-23-Imperial,SWC,2018-04-23,,Imperial College London,GB,51.4988,-0.174877,https://kmichali.github.io/2018-04-23-Imperial/
2018-04-23-curtin,SWC,2018-04-23,39,Curtin University,AU,-32.006195,115.894418,https://curtinic.github.io/2018-04-23-curtin/
2018-04-23-ttt-nz,TTT,2018-04-23,15,Victoria University of Wellington,NZ,-41.290402,174.768662,https://apawlik.github.io/2018-04-23-ttt-nz/
2018-04-23-uf-flrec,DC,2018-04-23,25,University of Florida,US,26.083965,-80.237204,https://picardis.github.io/2018-04-23-uf-flrec/
2018-04-23-umich,SWC,2018-04-23,16,University of Michigan,US,42.275472,-83.737161,https://umswc.github.io/2018-04-23-umich/
2018-04-24-Aberystwyth_git,SWC,2018-04-24,3,University of Aberystwyth,GB,52.4159,-4.0659,https://scw-aberystwyth.github.io/2018-04-24-Aberystwyth_git/
2018-04-24-ttt-online,"TTT,online",2018-04-24,8,Software Carpentry,W3,-48.876667,-123.393333,https://oulib-swc.github.io/2018-04-24-ttt-online/
2018-04-25-LBNL,SWC,2018-04-25,23,Lawrence Berkeley National Laboratory,US,37.875928,-122.250027,https://markcmiller86.github.io/2018-04-25-lbnl/
2018-04-25-Potsdam-Berlin,SWC,2018-04-25,22,GFZ Potsdam,DE,52.3796,13.0623,https://swc-bb.github.io/2018-04-25-Potsdam-Berlin/
2018-04-25-UCL_software_carpentry,SWC,2018-04-25,15,University College London,GB,51.524253,-0.135084,http://rits.github-pages.ucl.ac.uk/2018-04-25-UCL_software_carpentry/
2018-04-26-DC-AAU,DC,2018-04-16,28,Addis Ababa University,ET,9.046778,38.759166,https://mesfind.github.io/2018-04-26-DC-AAU/
2018-04-26-WEHI,SWC,2018-04-26,27,COMBINE,AU,-37.796897,144.957442,https://combine-australia.github.io/2018-4-26-SWC-Melbourne/
2018-04-30-sfu,SWC,2018-04-30,,Simon Fraser University,CA,49.277537,-122.914015,https://computecanada.github.io/2018-04-30-sfu
2018-04-30-ttt-computecanada,"TTT,online",2018-04-30,21,Software Carpentry,W3,-48.876667,-123.393333,https://computecanada.github.io/2018-04-30-ttt-canada/
2018-05-01-noble,DC,2018-05-01,20,Noble Research Institute,US,34.185674,-97.086589,https://k8hertweck.github.io/2018-05-01-noble/
2018-05-02-EMBL,DC,2018-05-02,26,European Molecular Biology Laboratory,DE,49.384368,8.70907,https://tavareshugo.github.io/2018-05-02-EMBL/
2018-05-03-KCL,DC,2018-05-03,,King's College London,GB,51.504001,-0.087794,https://kpoterlowicz.github.io/2018-05-03-KCL/
2018-05-03-LBNL,DC,2018-05-03,12,Lawrence Berkeley National Laboratory,US,37.875985,-122.250014,http://code.nimahejazi.org/2018-05-03-LBNL/
2018-05-03-queensu,SWC,2018-05-03,,Queen's University,CA,44.2275652,-76.4972414,https://cac-staff.github.io/2018-05-03-queensu/
2018-05-03-scsu,SWC,2018-05-03,14,Southern Connecticut State Universtiy,US,41.306627,-72.926454,https://bpteague.github.io/2018-05-03-scsu/
2018-05-05-drexel,SWC,2018-05-05,10,Drexel University,US,39.954093,-75.186861,https://dddragons.github.io/2018-05-05-drexel/
2018-05-07-ttt-monash,TTT,2018-05-07,14,Monash University,AU,-37.9105238,145.1340295,https://weaverbel.github.io/2018-05-07-monash/
2018-05-07-ttt-uiuc,TTT,2018-05-07,6,Software Carpentry,US,40.1047488,-88.2341386,https://swc-uiuc.github.io/2018-05-07-ttt-uiuc/
2018-05-08-Aberystwyth_python,SWC,2018-05-08,15,University of Aberystwyth,GB,52.4159,-4.0659,https://scw-aberystwyth.github.io/2018-05-08-Aberystwyth_python/
2018-05-09-WHOI,SWC,2018-05-09,37,Woods Hole Oceanographic Institute,US,41.534597,-70.647926,https://arthur-e.github.io/2018-05-09-WHOI/
2018-05-09-ttt-monsanto,TTT,2018-05-09,8,Monsanto,,,,
2018-05-09-ualberta-dc,DC,2018-05-09,24,University of Alberta,CA,53.526591,-113.524765,https://computecanada.github.io/2018-05-09-ualberta-dc/
2018-05-09-ufs,DC,2018-05-09,,University of the Free State,ZA,-29.1091105,26.1832159,https://ufshpc.github.io/2018-05-09-ufs/
2018-05-10-czbiohub,"DC,unresponsive",2018-05-10,,Chan Zuckerberg Biohub,US,37.765839,-122.3877,https://asliuyar.github.io/2018-05-10-czbiohub/
2018-05-10-macquarie-university,SWC,2018-05-10,28,Macquarie University,AU,-33.774715,151.113321,https://mq-software-carpentry.github.io/2018-05-10-macquarie-university/
2018-05-10-uconn,SWC,2018-05-10,30,University of Connecticut,US,41.805992,-72.253772,https://tem11010.github.io/2018-05-10-UConn/
2018-05-14-ualberta-sc,SWC,2018-05-14,19,University of Alberta,CA,53.521575,-113.526347,https://computecanada.github.io/2018-05-14-ualberta-sc/
2018-05-15-swc-manchester,SWC,2018-05-15,23,University of Manchester,GB,53.467376,-2.234033,https://anenadic.github.io/2018-05-15-swc-manchester/
2018-05-16-coloradomines,SWC,2018-05-16,30,Colorado School of MInes,US,39.751463,-105.223285,https://minescarpentries.github.io/2018-05-16-coloradomines/
2018-05-16-ou-dc,"DC,unresponsive",2018-05-16,,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2018-05-16-ou-dc/
2018-05-16-rutgers,DC,2018-05-16,9,Rutgers University,US,,,https://kevin-vilbig.github.io/2018-05-16-rutgers/
2018-05-16-ttt-arizona,TTT,2018-05-16,14,Software Carpentry,US,32.238426,-110.947375,https://jcoliver.github.io/2018-05-16-tucson-ttt/
2018-05-16-uno,DC,2018-05-16,25,University of New Orleans,US,30.0285959,-90.0682305,https://jasonjwilliamsny.github.io/2018-05-16-uno/
2018-05-21-Imperial,SWC,2018-05-21,,Imperial College London,GB,51.4988,-0.174877,https://kmichali.github.io/2018-05-21-Imperial/
2018-05-21-JLAB,SWC,2018-05-21,20,Jefferson Lab,FI,,,https://kevin-vilbig.github.io/2018-05-21-JLAB/
2018-05-21-ttt-UW_eScience,TTT,2018-05-21,14,Software Carpentry,US,47.653383,-122.311865,https://uwescience.github.io/2018-05-21-ttt-UW_eScience/
2018-05-22-DC-DU,DC,2018-05-22,,Dilla University,ET,9.045079,38.763472,https://mesfind.github.io/2018-05-22-DC-DU/
2018-05-22-UCSD,"SWC,unresponsive",2018-05-22,35,University of California San Diego,US,32.875527,-117.237224,https://ucsdlib.github.io/2018-05-22-UCSD/
2018-05-22-camh,DC,2018-05-22,,Centre for Addiction and Mental Health,CA,43.659501,-79.38967,https://canghel.github.io/2018-05-22-camh/
2018-05-24-LBNL,SWC,2018-05-24,29,Lawrence Berkeley National Laboratory,US,37.876055,-122.250644,https://bsmith89.github.io/2018-05-24-LBNL/
2018-05-24-inclusion,SWC,2018-05-24,12,University of Illinois at Urbana-Champaign,US,40.114921,-88.224765,https://swc-uiuc.github.io/2018-05-24-inclusion/
2018-05-24-ttt-online,"TTT,online",2018-05-24,16,Software Carpentry,W3,-48.876667,-123.393333,
2018-05-26-conestoga,SWC,2018-05-26,,Conestoga College,CA,43.389485,-80.404178,https://ppomorsk.github.io/2018-05-26-conestoga/
2018-05-28-Dublin,DC,2018-05-28,32,European Molecular Biology Laboratory,IE,53.142367,-7.692054,https://malvikasharan.github.io/2018-05-28-Dublin/
2018-05-28-ualberta-hpc,SWC,2018-05-28,,University of Alberta,CA,53.521575,-113.526347,https://computecanada.github.io/2018-05-28-ualberta-hpc/
2018-05-29-kingcounty,SWC,2018-05-29,28,King County Department of Community and Human Services,US,47.600513,-122.331212,https://yeemey.github.io/2018-05-29-kingcounty/
2018-05-31-grenoble,SWC,2018-05-31,32,"Université Grenoble Alpes, Grenoble Alpes Data Institute",FR,45.19056,5.76728,https://grenoble-alpes-data-institute.github.io/2018-05-31-grenoble-software-carpentry/
2018-05-31-nist,"SWC,unresponsive",2018-05-31,,National Institute of Standards and Technology,US,39.143441,-77.20137,https://pages.nist.gov/2018-05-31-nist/
2018-06-02-stcloud,DC,2018-06-02,14,St. Cloud State University,US,45.551186,-94.151514,https://ntmoore.github.io/2018-06-02-stcloud/
2018-06-04-ttt-ethiopia,TTT,2018-06-04,15,Software Carpentry,ET,9.01515,38.768338,https://mesfind.github.io/2018-06-04-Ethiopia-ttt/
2018-06-04-uwmadison-dc,DC,2018-06-04,31,University of Wisconsin - Madison,US,43.0764116,-89.4052577,https://uw-madison-aci.github.io/2018-06-04-uwmadison-dc/
2018-06-05-noble,DC,2018-06-05,17,Noble Research Institute,US,34.189403,-97.081259,https://upendrak.github.io/2018-06-05-noble/
2018-06-05-unt-swc,SWC,2018-06-05,19,University of North Texas,US,33.210068,-97.148954,https://unt-carpentries.github.io/2018-06-05-unt-swc/
2018-06-06-ResbazBris-Python,SWC,2018-06-06,30,Griffith University,AU,-27.482034,153.024804,https://bio-swc-bne.github.io/2018-06-06-ResbazBris-Python/
2018-06-06-ResbazBris-R,SWC,2018-06-06,30,Griffith University,AU,-27.482034,153.024804,https://bio-swc-bne.github.io/2018-06-06-ResbazBris-R/
2018-06-06-uwmadison-swc,SWC,2018-06-06,27,University of Wisconsin - Madison,US,43.074437,-89.405801,https://uw-madison-aci.github.io/2018-06-06-uwmadison-swc/
2018-06-07-Oslo,SWC,2018-06-07,8,University of Oslo,NO,,,https://uio-carpentry.github.io/2018-06-07-Oslo/
2018-06-07-mcmaster,SWC,2018-06-07,,McMaster University,CA,43.260879,-79.919225,https://jcszamosi.github.io/2018-06-07-McMaster/
2018-06-07-researchpark,SWC,2018-06-07,24,University of Illinois at Urbana-Champaign,US,40.0911053,-88.2423438,https://swc-uiuc.github.io/2018-06-07-researchpark/
2018-06-11-BIDS,SWC,2018-06-11,36,Berkeley Institute for Data Science,US,37.872495,-122.259556,https://bids.github.io/2018-06-11-bids/
2018-06-11-Gothenburg,SWC,2018-06-11,,Software Carpentry,SE,57.686131,11.9586838,https://fthoele.github.io/2018-06-11-Gothenburg/
2018-06-11-UFSC,SWC,2018-06-11,12,Universidade Federal de Santa Catarina,BR,-27.5982559,-48.5203502,https://ocefpaf.github.io/SWC-Floripa/
2018-06-11-ttt-jax,TTT,2018-06-11,11,Software Carpentry,US,44.363,-68.185,https://raynamharris.github.io/2018-06-11-ttt-jax/
2018-06-12-Edinburgh,DC,2018-06-12,22,University of Edinburgh,GB,55.943198,-3.186577,https://ewallace.github.io/2018-06-12-Edinburgh/
2018-06-12-bru-datacarpentry-inbo-elixir,DC,2018-06-12,17,ELIXIR-UK,BE,50.824343,4.394176,https://inbo.github.io/2018-06-12-bru-datacarpentry-inbo-elixir/
2018-06-12-nmnh,DC,2018-06-12,31,"Smithsonian Institution, National Museum of Natural History",US,38.891266,-77.026065,https://smithsonianworkshops.github.io/2018-06-12-nmnh/
2018-06-12-ttt-online,"TTT,online",2018-06-12,10,Software Carpentry,W3,-48.876667,-123.393333,
2018-06-12-wrds,SWC,2018-06-12,15,University of Queensland,AU,-27.5153012,152.9668827,https://weaverbel.github.io/2018-06-12-wrds/
2018-06-13-BIDS,DC,2018-06-13,17,Berkeley Institute for Data Science,US,37.871358,-122.258521,https://brownsarahm.github.io/2018-06-13-afog/
2018-06-13-LANL,SWC,2018-06-13,15,Los Alamos National Laboratory,US,35.88612,-106.319616,https://steve855.github.io/2018-06-13-LANL/
2018-06-14-FRB,SWC,2018-06-14,18,Federal Reserve Board,US,38.896676,-77.040454,https://primerano.github.io/2018-06-14-FRB/
2018-06-14-Imperial,SWC,2018-06-14,,Imperial College London,GB,51.4988,-0.174877,https://kmichali.github.io/2018-06-14-Imperial/
