slug,tag_name,start_date,attendance,host_name,country,latitude,longitude
2017-12-05-rutgers,DC,2017-12-05,34,Rutgers University,US,40.740084,-74.189704
2017-12-05-ttt-southampton,TTT,2017-12-05,18,Software Carpentry,GB,50.934433,-1.39535
2017-12-07-Monsanto,SWC,2017-12-07,,Monsanto,US,,
2017-12-11-Imperial,SWC,2017-12-11,26,Imperial College London,GB,51.497687,-0.178248
2017-12-12-MQU-R,SWC,2017-12-12,34,Macquarie University,AU,-33.774693,151.112323
2017-12-12-acadia,SWC,2017-12-12,23,Acadia University,CA,45.088573,-64.366817
2017-12-12-ttt-online,"TTT,online",2017-12-12,17,Software Carpentry,W3,-48.876667,-123.393333
2017-12-13-amsterdam,DC,2017-12-13,11,University of Amsterdam,NL,52.362934,4.912404
2017-12-14-MAN-SS-PILOT01,DC,2017-12-14,13,University of Manchester,GB,53.466722,-2.236463
2017-12-14-UCL_software_carpentry,SWC,2017-12-14,33,University College London,GB,51.521712,-0.135172
2017-12-14-mcmaster,DC,2017-12-14,27,McMaster University,CA,43.261027,-79.916996
2017-12-14-ttt-uiuc,TTT,2017-12-14,10,Software Carpentry,US,40.104704,-88.22901
2017-12-14-ucr,SWC,2017-12-14,9,"University of California, Riverside",US,33.972643,-117.327482
2017-12-18-PNNL,"SWC,unresponsive",2017-12-18,14,Pacific Northwest National Lab ,US,46.346272,-119.271655
2017-12-18-grand-valley,DC,2017-12-18,19,Grand Valley State University,US,42.958836,-85.889903
2017-12-18-knoxville,SWC,2017-12-18,31,University of Tennessee Knoxville,US,35.954401,-83.929456
2017-12-18-osu,SWC,2017-12-18,21,Oklahoma State University,US,36.122441,-97.071459
2017-12-18-umich,SWC,2017-12-18,15,University of Michigan,US,42.28343,-83.733759
2017-12-20-normandale,SWC,2017-12-20,19,Winona State University,US,44.828693,-93.331002
2018-01-03-UNL,SWC,2018-01-03,46,University of Nebraska,US,40.830188,-96.667404
2018-01-03-davis,SWC,2018-01-03,37,University of California Davis,US,38.539563,-121.748461
2018-01-07-aas,SWC,2018-01-07,21,American Astronomical Society,US,38.781642,-77.017246
2018-01-08-okstate,SWC,2018-01-08,17,Oklahoma State University,US,36.122306,-97.071471
2018-01-08-uw,SWC,2018-01-08,,University of Washington,US,47.606209,-122.332071
2018-01-08-uwmadison-dc,DC,2018-01-08,39,University of Wisconsin - Madison,US,43.0728339,-89.4103303
2018-01-09-gpn,SWC,2018-01-09,26,Great Plains Network,US,38.95487,-95.246741
2018-01-09-oxford,SWC,2018-01-09,12,School of Anthropology and Museum Ethnography,GB,51.756858,-1.260276
2018-01-10-ou,SWC,2018-01-10,9,University of Oklahoma,US,35.183657,-97.440328
2018-01-10-uwmadison-swc,SWC,2018-01-10,28,University of Wisconsin - Madison,US,43.0728339,-89.4103303
2018-01-11-UKZN-Civil,DC,2018-01-11,,University of KwaZulu Natal,ZA,-29.866063,30.982171
2018-01-11-bids,SWC,2018-01-11,30,Berkeley Institute for Data Science,US,37.872183,-122.259593
2018-01-11-ireland,SWC,2018-01-11,25,"National University of Ireland, Galway",IE,53.280211,-9.058705
2018-01-11-oxford,SWC,2018-01-11,,University of Oxford,GB,51.752771,-1.214858
2018-01-11-rutgers,DC,2018-01-11,21,Rutgers University,US,40.741187,-74.17531
2018-01-11-ucmerced,DC,2018-01-11,25,University of California Merced,US,37.364875,-120.4254
2018-01-12-khartoum,SWC,2018-01-12,,University of Khartoum,SD,15.609321,32.541405
2018-01-18-UF-R,DC,2018-01-18,6,University of Florida,US,29.647984,-82.344002
2018-01-18-UMWISE,SWC,2018-01-18,13,University of Michigan,US,42.276338,-83.738209
2018-01-18-stonybrook,SWC,2018-01-18,13,Stony Brook University,US,40.91172,-73.120876
2018-01-18-uiuc,SWC,2018-01-18,35,University of Illinois at Urbana-Champaign,US,40.1084339,-88.2347676
2018-01-18-utoronto,SWC,2018-01-18,,University of Toronto,CA,43.662195,-79.393965
2018-01-19-csumb,SWC,2018-01-19,29,California State University Monterey Bay,US,36.652922,-121.798163
2018-01-20-coloradomines,SWC,2018-01-20,14,Colorado School of MInes,US,39.751463,-105.223285
2018-01-22-UFII,SWC,2018-01-22,13,University of Florida,US,29.648248,-82.344031
2018-01-22-morelia,SWC,2018-01-22,40,ENES Unidad Morelia,MX,19.648327,-101.228929
2018-01-23-uwa,SWC,2018-01-23,,Curtin University,AU,-31.985918,115.820776
2018-01-24-ucdavis,SWC,2018-01-24,28,University of California Davis,US,38.538232,-121.761712
2018-01-25-swansea,SWC,2018-01-25,35,Swansea University,GB,51.608949,-3.981289
2018-01-26-unt-swc,SWC,2018-01-26,23,University of North Texas,US,33.210068,-97.148954
2018-01-27-wvu,SWC,2018-01-27,24,West Virginia University,US,39.633159,-79.95428
2018-01-29-MAN-SS-PILOT02,DC,2018-01-29,6,Cathie Marsh Institute for Social Research,GB,53.466722,-2.236463
2018-01-29-maxplanck,DC,2018-01-29,31,Max Planck Institute for Molecular Biomedicine,DE,51.968003,7.59117
2018-01-30-ttt-USA,"TTT,online",2018-01-30,19,Software Carpentry,W3,-48.876667,-123.393333
2018-01-30-ttt-online-UK,"TTT,online",2018-01-30,14,Software Carpentry,W3,-48.876667,-123.393333
2018-01-31-WITS,DC,2018-01-31,,North-West University,ZA,-26.1904893,28.0260775
2018-02-01-uiuc,SWC,2018-02-01,19,University of Illinois at Urbana-Champaign,US,40.1084339,-88.2347676
2018-02-03-swc-antarctica,SWC,2018-02-03,,McMurdo Station,AQ,-77.841878,166.686345
2018-02-04-amos-icshmo,DC,2018-02-04,40,Australian Meteorological and Oceanographic Society,AU,-33.917729,151.23423
2018-02-05-Oslo,SWC,2018-02-05,12,University of Oslo,NO,59.939959,10.72175
2018-02-05-ttt-online,"TTT,online",2018-02-05,24,Software Carpentry,W3,-48.876667,-123.393333
2018-02-07-GriffithUni-Python,SWC,2018-02-07,13,Griffith University,AU,-27.962224,153.381897
2018-02-07-dunedin,SWC,2018-02-07,20,University of Otago,NZ,-45.866627,170.513167
2018-02-07-smithsonian,DC,2018-02-07,39,"Smithsonian Institution, National Museum of Natural History",US,38.891266,-77.026065
2018-02-08-AAU,DC,2018-02-08,35,Addis Ababa University,ET,9.03403,38.7662
2018-02-10-tucson,SWC,2018-02-10,67,University of Arizona,US,32.231901,-110.9495
2018-02-12-Imperial,SWC,2018-02-12,,Imperial College London,GB,51.4988,-0.174877
2018-02-13-ttt-online,"TTT,online",2018-02-13,15,Software Carpentry,W3,-48.876667,-123.393333
2018-02-14-Albany,SWC,2018-02-14,,Massey University,NZ,-36.734667,174.692639
2018-02-15-earlham,SWC,2018-02-15,25,Earlham College,US,39.824575,-84.91284
2018-02-19-edinburgh,SWC,2018-02-19,,University of Edinburgh,GB,55.92253,-3.171358
2018-02-20-MQU-DC,DC,2018-02-20,,Macquarie University,AU,-33.775015,151.112545
2018-02-20-qut,SWC,2018-02-20,,Queensland University of Technology,AU,-27.456061,153.013368
2018-02-20-uiuc,DC,2018-02-20,,University of Illinois at Urbana-Champaign,US,40.1028197,-88.2272995
2018-02-21-South-Africa-ttt,TTT,2018-02-21,17,Software Carpentry,ZA,-34.340543,19.031951
2018-02-21-ttt-online,"TTT,online",2018-02-21,6,Software Carpentry,W3,-48.876667,-123.393333
2018-02-22-KCL,DC,2018-02-22,,King's College London,GB,51.504001,-0.087794
2018-02-22-Potsdam-Berlin,SWC,2018-02-22,27,GFZ Potsdam,DE,52.3806053,13.0642447
2018-02-22-milan,SWC,2018-02-22,21,University of Milano Bicocca,IT,45.517557,9.212989
2018-02-24-UTA,SWC,2018-02-24,31,University of Texas Arlington,US,32.729678,-97.112926
2018-02-24-nyas-Python,SWC,2018-02-24,45,New York Academy of Sciences,US,40.713409,-74.011926
2018-02-24-nyas-R,SWC,2018-02-24,45,New York Academy of Sciences,US,40.713409,-74.011926
2018-02-26-Leicester,SWC,2018-02-26,,University of Leicester,GB,52.620365,-1.124965
2018-02-26-UMich,SWC,2018-02-26,28,University of Michigan,US,,
2018-02-26-ttt-csiro,TTT,2018-02-26,4,Software Carpentry,AU,149.118527,-35.2777
2018-02-26-ttt-stanford,TTT,2018-02-26,12,Stanford University,US,,
2018-02-26-umich-shapiro,SWC,2018-02-26,16,University of Michigan,US,42.275472,-83.737161
2018-02-28-ttt-online,"TTT,online",2018-02-28,16,Software Carpentry,W3,-48.876667,-123.393333
2018-02-28-wsu,SWC,2018-02-28,24,Washington State University,US,46.7295857,-117.1545807
2018-03-01-ttt-online,"TTT,online",2018-03-01,18,Software Carpentry,W3,-48.876667,-123.393333
2018-03-03-conestoga,SWC,2018-03-03,,Conestoga College,CA,43.389485,-80.404178
2018-03-03-nyumc,"DC,unresponsive",2018-03-03,,New York University,US,40.742068,-73.974332
2018-03-05-DC-AU,DC,2018-03-05,31,Aksum University,ET,14.10636,38.7045213
2018-03-05-aarhus,SWC,2018-03-05,6,Aarhus University,DK,56.088815,10.223342
2018-03-05-ttt-florida,TTT,2018-03-05,20,University of Florida,US,29.648272,-82.34416
2018-03-06-maintainer-onboarding,SWC,2018-03-06,23,Software Carpentry,W3,-48.876667,-123.393333
2018-03-06-nyu,SWC,2018-03-06,13,New York University,US,40.729424,-73.997213
2018-03-06-stanford,SWC,2018-03-06,20,Stanford University,US,37.4239,-122.171016
2018-03-07-UCSD,SWC,2018-03-07,35,University of California San Diego,US,32.875527,-117.237224
2018-03-07-ncstate,DC,2018-03-07,40,North Carolina State University,US,35.7692755,-78.7114493
2018-03-07-serc,DC,2018-03-07,26,"Smithsonian Institution, National Museum of Natural History",US,38.887502,-76.540474
2018-03-08-geneva,SWC,2018-03-08,17,University of Geneva,CH,46.220617,6.147454
2018-03-08-gwu,SWC,2018-03-08,7,George Washington University,US,38.899236,-77.048354
2018-03-08-manchester-swc,SWC,2018-03-08,20,University of Manchester,GB,53.47614,-2.234798
2018-03-10-uscf-R,SWC,2018-03-10,25,University of California San Francisco,US,37.76755,-122.39038
2018-03-10-uscf-python,SWC,2018-03-10,25,University of California San Francisco,US,37.767411,-122.390344
2018-03-12-mun,SWC,2018-03-12,15,Memorial University,CA,47.571693,-52.733248
2018-03-12-stockholm,SWC,2018-03-12,13,Lund University,SE,59.348333,18.074765
2018-03-12-tamu,SWC,2018-03-12,22,Texas A&M University,US,30.616411,-96.338484
2018-03-12-ttt-online,"TTT,online",2018-03-12,19,Software Carpentry,W3,-48.876667,-123.393333
2018-03-13-census,SWC,2018-03-13,19,National Institute of Standards and Technology,US,38.84591,-76.928745
2018-03-13-ttt-Amsterdam,TTT,2018-03-13,9,Netherlands eScience Center,NL,52.356729,4.954667
2018-03-14-SFU-python,SWC,2018-03-14,,Simon Fraser University,CA,49.279591,-122.918721
2018-03-14-unt-swc,SWC,2018-03-14,14,University of North Texas,US,33.102648,-96.830118
2018-03-15-Boise,SWC,2018-03-15,48,Boise State University,US,43.604172,-116.209994
2018-03-15-lund,SWC,2018-03-15,16,Lund University,SE,55.712849,13.211521
2018-03-15-satRday,DC,2018-03-15,32,University of Cape Town,ZA,-33.9499831,18.4544602
2018-03-19-Imperial,SWC,2018-03-19,,Imperial College London,GB,51.4988,-0.174877
2018-03-19-curtin,SWC,2018-03-19,,Curtin University,AU,-32.006195,115.894418
2018-03-19-ou,SWC,2018-03-19,,University of Oklahoma,US,35.208275,-97.445848
2018-03-19-ttt-sfu,TTT,2018-03-19,10,Software Carpentry,CA,49.279664,-122.918841
2018-03-20-UFDataSymposium,DC,2018-03-20,21,University of Florida,US,29.648251,-82.344103
2018-03-20-genentech,DC,2018-03-20,37,Genentech,US,37.659596,-122.39914
2018-03-20-gpn,"SWC,unresponsive",2018-03-20,,Great Plains Network,US,39.1904455,-96.5882617
2018-03-20-online,DC,2018-03-20,4,Talarify,ZA,-34.003139,18.4654324
2018-03-20-ttt-online,"TTT,online",2018-03-20,11,Software Carpentry,W3,-48.876667,-123.393333
2018-03-22-csumb,"SWC,unresponsive",2018-03-22,30,California State University Monterey Bay,US,,
2018-03-22-nasa,SWC,2018-03-22,19,NASA (National Aeronautics and Space Administration),US,37.086247,-76.38088
2018-03-22-ttt-westbigdatahub,TTT,2018-03-22,19,West Big Data Hub,US,47.653383,-122.311865
2018-03-26-DC-HU,DC,2018-03-26,,Hawassa University,ET,7.0522,38.4994
2018-03-26-ttt-davis,TTT,2018-03-26,24,Software Carpentry,US,38.5397,-121.7495
2018-03-26-ucriverside,SWC,2018-03-26,10,"University of California, Riverside",US,33.972643,-117.327482
2018-03-28-paris,SWC,2018-03-28,12,ELIXIR-UK,FR,48.840447,2.310683
2018-03-28-stanford,SWC,2018-03-28,21,Stanford University,US,37.431462,-122.174561
2018-03-28-ucirvine,SWC,2018-03-28,22,University of California Irvine,US,33.647163,-117.841129
2018-03-29-SWC-HU,SWC,2018-03-29,,Hawassa University,ET,7.0522,38.4994
2018-03-29-standrews,SWC,2018-03-29,,University of St. Andrews,GB,56.341241,-2.809415
2018-03-29-stanford,SWC,2018-03-29,40,Stanford University,US,37.427475,-122.169719
2018-04-02-ou,SWC,2018-04-02,3,University of Oklahoma,US,35.208275,-97.445848
2018-04-02-ttt-online,"TTT,online",2018-04-02,24,Software Carpentry,W3,-48.876667,-123.393333
2018-04-03-Utrecht,DC,2018-04-03,13,Uniersity of Utrecht,NL,52.085393,5.169072
2018-04-04-NIH,SWC,2018-04-04,25,National Institutes of Health,US,39.002777,-77.10446
2018-04-05-gpn,SWC,2018-04-05,23,Great Plains Network,US,38.9521755,-95.2663055
2018-04-07-ucla-eeb,SWC,2018-04-07,9,University of California Los Angeles,US,34.0665843,-118.4415215
2018-04-09-ttt-qcif,TTT,2018-04-09,15,Software Carpentry,AU,-27.5156408,152.966883
2018-04-09-wuerzburg,SWC,2018-04-09,21,University of Wuerzburg,DE,49.80198,9.956515
2018-04-10-Aberystwyth_shell,SWC,2018-04-10,6,University of Aberystwyth,GB,52.4159,-4.0659
2018-04-11-GriffithUni-R,SWC,2018-04-11,,Griffith University,AU,-27.552941,153.052425
2018-04-11-czbiohub,"DC,unresponsive",2018-04-11,,Chan Zuckerberg Biohub,US,37.7659063,-122.3896333
2018-04-11-gwu,SWC,2018-04-11,11,George Washington University,US,,
2018-04-12-southampton-swc,SWC,2018-04-12,,University of Southampton,GB,50.936714,-1.3966
2018-04-16-DC-DU,DC,2018-04-16,55,Dilla University,ET,6.4215,38.2789
2018-04-16-maxplanck,SWC,2018-04-16,10,Max Planck Institute for Plasma Physics,DE,48.263188,11.671895
2018-04-16-nas,DC,2018-04-16,14,National Academy of Science,US,27.716548,-97.328816
2018-04-16-uw,SWC,2018-04-16,23,University of Washington,US,47.606209,-122.332071
2018-04-18-ttt-leeds,TTT,2018-04-09,5,Software Carpentry,GB,53.808152,-1.5709498
2018-04-19-ttt-macquarie,TTT,2018-04-19,12,Software Carpentry,AU,-33.7738237,151.1104611
2018-04-19-ttt-online,"TTT,online",2018-04-19,16,Software Carpentry,W3,-48.876667,-123.393333
2018-04-21-wvu,SWC,2018-04-21,12,West Virginia University,US,39.633257,-79.954529
2018-04-23-Imperial,SWC,2018-04-23,,Imperial College London,GB,51.4988,-0.174877
2018-04-23-curtin,SWC,2018-04-23,,Curtin University,AU,-32.006195,115.894418
2018-04-23-ttt-nz,TTT,2018-04-23,15,Victoria University of Wellington,NZ,-41.290402,174.768662
2018-04-23-uf-flrec,DC,2018-04-23,25,University of Florida,US,26.083965,-80.237204
2018-04-23-umich,SWC,2018-04-23,16,University of Michigan,US,42.275472,-83.737161
2018-04-24-Aberystwyth_git,SWC,2018-04-24,3,University of Aberystwyth,GB,52.4159,-4.0659
2018-04-24-ttt-online,"TTT,online",2018-04-24,8,Software Carpentry,W3,-48.876667,-123.393333
2018-04-25-LBNL,SWC,2018-04-25,23,Lawrence Berkeley National Laboratory,US,37.875928,-122.250027
2018-04-25-Potsdam-Berlin,SWC,2018-04-25,22,GFZ Potsdam,DE,52.3796,13.0623
2018-04-25-UCL_software_carpentry,SWC,2018-04-25,15,University College London,GB,51.524253,-0.135084
2018-04-26-DC-AAU,DC,2018-04-16,28,Addis Ababa University,ET,9.046778,38.759166
2018-04-26-WEHI,SWC,2018-04-26,,COMBINE,AU,-37.796897,144.957442
2018-04-30-sfu,SWC,2018-04-30,,Simon Fraser University,CA,49.277537,-122.914015
2018-04-30-ttt-computecanada,"TTT,online",2018-04-30,21,Software Carpentry,W3,-48.876667,-123.393333
2018-05-01-noble,DC,2018-05-01,20,Noble Research Institute,US,34.185674,-97.086589
2018-05-02-EMBL,DC,2018-05-02,26,European Molecular Biology Laboratory,DE,49.384368,8.70907
2018-05-03-KCL,DC,2018-05-03,,King's College London,GB,51.504001,-0.087794
2018-05-03-LBNL,DC,2018-05-03,12,Lawrence Berkeley National Laboratory,US,37.875985,-122.250014
2018-05-03-queensu,SWC,2018-05-03,,Queen's University,CA,44.2275652,-76.4972414
2018-05-03-scsu,SWC,2018-05-03,14,Southern Connecticut State Universtiy,US,41.306627,-72.926454
2018-05-05-drexel,SWC,2018-05-05,10,Drexel University,US,39.954093,-75.186861
2018-05-07-ttt-monash,TTT,2018-05-07,14,Monash University,AU,-37.9105238,145.1340295
2018-05-07-ttt-uiuc,TTT,2018-05-07,6,Software Carpentry,US,40.1047488,-88.2341386
2018-05-08-Aberystwyth_python,SWC,2018-05-08,15,University of Aberystwyth,GB,52.4159,-4.0659
2018-05-09-WHOI,SWC,2018-05-09,37,Woods Hole Oceanographic Institute,US,41.534597,-70.647926
2018-05-09-ttt-monsanto,TTT,2018-05-09,8,Monsanto,,,
2018-05-09-ualberta-dc,DC,2018-05-09,24,University of Alberta,CA,53.526591,-113.524765
2018-05-09-ufs,DC,2018-05-09,,University of the Free State,ZA,-29.1091105,26.1832159
2018-05-10-czbiohub,"DC,unresponsive",2018-05-10,,Chan Zuckerberg Biohub,US,37.765839,-122.3877
2018-05-10-macquarie-university,SWC,2018-05-10,,Macquarie University,AU,-33.774715,151.113321
2018-05-10-uconn,SWC,2018-05-10,30,University of Connecticut,US,41.805992,-72.253772
2018-05-14-ualberta-sc,SWC,2018-05-14,19,University of Alberta,CA,53.521575,-113.526347
2018-05-15-swc-manchester,SWC,2018-05-15,23,University of Manchester,GB,53.467376,-2.234033
2018-05-16-coloradomines,SWC,2018-05-16,30,Colorado School of MInes,US,39.751463,-105.223285
2018-05-16-ou-dc,"DC,unresponsive",2018-05-16,,University of Oklahoma,US,35.208275,-97.445848
2018-05-16-rutgers,DC,2018-05-16,9,Rutgers University,US,,
2018-05-16-ttt-arizona,TTT,2018-05-16,14,Software Carpentry,US,32.238426,-110.947375
2018-05-16-uno,DC,2018-05-16,25,University of New Orleans,US,30.0285959,-90.0682305
2018-05-21-Imperial,SWC,2018-05-21,,Imperial College London,GB,51.4988,-0.174877
2018-05-21-JLAB,SWC,2018-05-21,20,Jefferson Lab,FI,,
2018-05-21-ttt-UW_eScience,TTT,2018-05-21,14,Software Carpentry,US,47.653383,-122.311865
2018-05-22-DC-DU,DC,2018-05-22,,Dilla University,ET,9.045079,38.763472
2018-05-22-UCSD,"SWC,unresponsive",2018-05-22,35,University of California San Diego,US,32.875527,-117.237224
2018-05-22-camh,DC,2018-05-22,,Centre for Addiction and Mental Health,CA,43.659501,-79.38967
2018-05-24-LBNL,SWC,2018-05-24,29,Lawrence Berkeley National Laboratory,US,37.876055,-122.250644
2018-05-24-inclusion,SWC,2018-05-24,12,University of Illinois at Urbana-Champaign,US,40.114921,-88.224765
2018-05-24-ttt-online,"TTT,online",2018-05-24,16,Software Carpentry,W3,-48.876667,-123.393333
2018-05-26-conestoga,SWC,2018-05-26,,Conestoga College,CA,43.389485,-80.404178
2018-05-28-Dublin,DC,2018-05-28,32,European Molecular Biology Laboratory,IE,53.142367,-7.692054
2018-05-28-ualberta-hpc,SWC,2018-05-28,,University of Alberta,CA,53.521575,-113.526347
2018-05-29-kingcounty,SWC,2018-05-29,28,King County Department of Community and Human Services,US,47.600513,-122.331212
2018-05-31-grenoble,SWC,2018-05-31,32,"Université Grenoble Alpes, Grenoble Alpes Data Institute",FR,45.19056,5.76728
2018-05-31-nist,"SWC,unresponsive",2018-05-31,,National Institute of Standards and Technology,US,39.143441,-77.20137
2018-06-02-stcloud,DC,2018-06-02,14,St. Cloud State University,US,45.551186,-94.151514
2018-06-04-ttt-ethiopia,TTT,2018-06-04,15,Software Carpentry,ET,9.01515,38.768338
2018-06-04-uwmadison-dc,DC,2018-06-04,31,University of Wisconsin - Madison,US,43.0764116,-89.4052577
2018-06-05-noble,DC,2018-06-05,17,Noble Research Institute,US,34.189403,-97.081259
2018-06-05-unt-swc,SWC,2018-06-05,19,University of North Texas,US,33.210068,-97.148954
2018-06-06-ResbazBris-Python,SWC,2018-06-06,,Griffith University,AU,-27.482034,153.024804
2018-06-06-ResbazBris-R,SWC,2018-06-06,,Griffith University,AU,-27.482034,153.024804
2018-06-06-uwmadison-swc,SWC,2018-06-06,27,University of Wisconsin - Madison,US,43.074437,-89.405801
2018-06-07-Oslo,SWC,2018-06-07,8,University of Oslo,NO,,
2018-06-07-mcmaster,SWC,2018-06-07,,McMaster University,CA,43.260879,-79.919225
2018-06-07-researchpark,SWC,2018-06-07,24,University of Illinois at Urbana-Champaign,US,40.0911053,-88.2423438
2018-06-11-BIDS,SWC,2018-06-11,36,Berkeley Institute for Data Science,US,37.872495,-122.259556
2018-06-11-Gothenburg,SWC,2018-06-11,,Software Carpentry,SE,57.686131,11.9586838
2018-06-11-UFSC,"SWC,unresponsive",2018-06-11,,Universidade Federal de Santa Catarina,BR,-27.5982559,-48.5203502
2018-06-11-ttt-jax,TTT,2018-06-11,11,Software Carpentry,US,44.363,-68.185
2018-06-12-Edinburgh,DC,2018-06-12,22,University of Edinburgh,GB,55.943198,-3.186577
2018-06-12-bru-datacarpentry-inbo-elixir,DC,2018-06-12,17,ELIXIR-UK,BE,50.824343,4.394176
2018-06-12-nmnh,DC,2018-06-12,31,"Smithsonian Institution, National Museum of Natural History",US,38.891266,-77.026065
2018-06-12-ttt-online,"TTT,online",2018-06-12,10,Software Carpentry,W3,-48.876667,-123.393333
2018-06-12-wrds,SWC,2018-06-12,15,University of Queensland,AU,-27.5153012,152.9668827
2018-06-13-BIDS,DC,2018-06-13,17,Berkeley Institute for Data Science,US,37.871358,-122.258521
2018-06-13-LANL,SWC,2018-06-13,15,Los Alamos National Laboratory,US,35.88612,-106.319616
2018-06-14-FRB,SWC,2018-06-14,18,Federal Reserve Board,US,38.896676,-77.040454
2018-06-14-Imperial,SWC,2018-06-14,,Imperial College London,GB,51.4988,-0.174877
2018-06-14-NASA-LRC,SWC,2018-06-14,12,NASA (National Aeronautics and Space Administration),US,37.05765,-76.404445
2018-06-14-NWU,DC,2018-06-14,,North-West University,ZA,-26.689181,27.092015
2018-06-14-umich,SWC,2018-06-14,13,University of Michigan,US,42.283415,-83.733888
2018-06-16-davos,SWC,2018-06-16,35,Davos Congress Centre,CH,46.800413,9.831758
2018-06-18-LSE,SWC,2018-06-18,,LSE London School of Economics,GB,51.51469,-0.115698
2018-06-18-ttt-usda,TTT,2018-06-18,16,Software Carpentry,US,39.02625,-76.923358
2018-06-18-utoronto,DC,2018-06-18,28,University of Toronto,CA,43.662195,-79.393965
2018-06-20-DIRISA,DC,2018-06-20,,CSIR (Council for Scientific and Industrial Research),ZA,-25.7530047,28.2745998
2018-06-20-ttt-online,"TTT,online",2018-06-20,10,Software Carpentry,W3,-48.876667,-123.393333
2018-06-21-gatech,DC,2018-06-21,30,Georgia Tech,US,33.781073,-84.404414
2018-06-22-cshl,DC,2018-06-22,23,Cold Spring Harbor Laboratory,US,40.859238,-73.469841
2018-06-25-ttt-DIBSI,TTT,2018-06-25,16,Software Carpentry,US,38.5321544,-121.7635459
2018-06-26-NASA,SWC,2018-06-26,36,NASA (National Aeronautics and Space Administration),US,38.996052,-76.835762
2018-06-26-UCL_software_carpentry,SWC,2018-06-26,26,University College London,GB,51.525652,-0.133414
2018-06-26-ucsd,"SWC,unresponsive",2018-06-26,30,University of California San Diego,US,32.8690614,-117.2511357
2018-06-26-wuerzburg,SWC,2018-06-26,16,University of Wuerzburg,DE,49.785411,9.970747
2018-06-27-DIBSI-Genomics,"DC,unresponsive",2018-06-27,,University of California Davis,US,38.5328167,-121.7658964
2018-06-27-DIBSI-Geospatial,"DC,unresponsive",2018-06-27,,University of California Davis,US,38.5328167,-121.7658964
2018-06-27-DIBSI-SWC,"SWC,unresponsive",2018-06-28,,University of California Davis,US,38.5328167,-121.7658964
2018-06-27-DIBSI-SocialSci,"SWC,unresponsive",2018-06-27,,University of California Davis,US,38.5328167,-121.7658964
2018-06-27-LBNL,SWC,2018-06-27,18,Lawrence Berkeley National Laboratory,US,37.875602,-122.250591
2018-06-27-Lahore,SWC,2018-06-27,35,"University of Punjab, Lahore",PK,31.5002836,74.3072758
2018-06-27-cfmehu,SWC,2018-06-27,32,University of the Basque Country,ES,43.313143,-2.009393
2018-06-27-ttt-online,"TTT,online",2018-06-27,15,Software Carpentry,W3,-48.876667,-123.393333
2018-06-28-cambridge,DC,2018-06-28,,University of Cambridge,GB,52.201951,0.122514
2018-06-28-dartmouth,SWC,2018-06-28,39,Dartmouth College,US,43.709062,-72.284951
2018-06-28-uqws,SWC,2018-06-28,32,University of Queensland,AU,-27.5014792,153.0127279
2018-06-29-und-mbdh,"DC,unresponsive",2018-06-29,,University of North Dakota,US,43.533524,-96.742792
2018-07-02-stanford,SWC,2018-07-02,34,Stanford University,US,37.43181,-122.175758
2018-07-03-ResBazPythonIntro,SWC,2018-07-03,,Macquarie University,AU,-33.773824,151.11265
2018-07-03-ResbazSydney,DC,2018-07-03,,Macquarie University,AU,-33.7755405,151.1121539
2018-07-03-manchester,SWC,2018-07-03,17,University of Manchester,GB,53.466945,-2.233305
2018-07-03-resbaz-python-advanced,SWC,2018-07-03,,Macquarie University,AU,-33.775119,151.114699
2018-07-03-resbaz-sydneyAdvR,SWC,2018-07-03,,Macquarie University,AU,-33.773949,151.114946
2018-07-03-resbaz2018sql,SWC,2018-07-03,,Macquarie University,AU,-33.7755405,151.1143426
2018-07-04-otago-dc,DC,2018-07-04,,University of Otago,NZ,-45.863448,170.513837
2018-07-09-Wageningen,SWC,2018-07-09,13,Wageningen University & Research,NL,51.982284,5.658714
2018-07-09-ttt-scipy,TTT,2018-07-09,16,Software Carpentry,US,,
2018-07-10-UKZN-PMB,DC,2018-07-10,40,University of KwaZulu Natal,ZA,-29.62125,30.396608
2018-07-11-UMP,DC,2018-07-11,25,University of Mpumalanga,ZA,-25.4365196,30.9796137
2018-07-12-NCSU,SWC,2018-07-12,14,North Carolina State University,US,35.769275,-78.676425
2018-07-12-UoA-SWC,SWC,2018-07-12,,University of Auckland,NZ,-36.853303,174.770931
2018-07-12-utoronto,DC,2018-07-12,,University of Toronto,CA,43.662195,-79.393965
2018-07-16-bids,SWC,2018-07-16,25,Berkeley Institute for Data Science,US,37.872495,-122.259556
2018-07-16-curtin,SWC,2018-07-16,,Curtin University,AU,-32.0069186,115.892092
2018-07-18-NWU-Mafikeng,DC,2018-07-18,,North-West University,ZA,-25.8255172,25.6088492
2018-07-18-ttt-online,"TTT,online",2018-07-18,18,Software Carpentry,W3,-48.876667,-123.393333
2018-07-19-PNNL-SWC,"SWC,unresponsive",2018-07-19,,Pacific Northwest National Lab ,US,46.3513347,-119.2783712
2018-07-19-ss-dc-manchester,DC,2018-07-19,21,University of Manchester,GB,53.466722,-2.236463
2018-07-23-nyu,SWC,2018-07-23,12,New York University,US,40.729513,-73.996461
2018-07-24-jacksonLab,SWC,2018-07-24,18,Jackson Laboratory,US,41.732284,-72.793404
2018-07-25-LBNL,"SWC,unresponsive",2018-07-25,,Lawrence Berkeley National Laboratory,US,37.8759845,-122.2500142
